beneficiary_id,region,household_size,num_loans,avg_loan_amount,on_time_ratio,avg_days_late,max_dpd,num_defaults,avg_kwh_30d,var_kwh_30d,seasonality_index,avg_recharge_amount,recharge_freq_30d,last_recharge_days,bill_on_time_ratio,avg_bill_delay,avg_bill_amount,education_level,occupation,asset_score,default_flag,income_band,region_encoded,education_encoded,occupation_encoded,income_band_encoded,loan_per_household,kwh_per_household,recharge_intensity,payment_reliability,financial_stability
BEN_003007,Urban,2,3,23461.0,0.78,2.8,3,0,269.1,95.2,2.8,1000,8,3,0.899,0.9,1267,Secondary,Service,10,0,High,1,3,2,0,11730.5,134.55,125.0,0.8395,10.0
BEN_003008,Rural,6,3,3961.0,0.721,12.9,76,0,6.2,2.0,1.09,31,2,10,0.503,5.6,50,Primary,Service,0,0,Very Low,0,2,2,3,660.1666666666666,1.0333333333333334,15.5,0.612,0.0
BEN_003009,Rural,6,2,11718.0,0.681,12.0,2,1,25.2,6.9,1.49,67,2,1,0.641,6.8,50,Secondary,Farmer,2,1,Low,0,3,0,1,1953.0,4.2,33.5,0.661,1.0
BEN_003010,Rural,6,2,45601.0,0.831,0.2,2,0,24.1,10.0,2.12,58,3,25,0.877,0.6,50,Secondary,Farmer,1,0,Very Low,0,3,0,3,7600.166666666667,4.016666666666667,19.333333333333332,0.854,1.0
BEN_003011,Rural,6,2,8589.0,0.733,4.4,11,0,57.4,12.8,0.8,112,1,5,0.665,0.1,370,Graduate,Laborer,3,0,Medium,0,0,1,2,1431.5,9.566666666666666,112.0,0.6990000000000001,3.0
BEN_003012,Rural,4,3,13319.0,0.476,40.2,1,0,13.4,7.1,0.91,20,2,4,0.43,2.7,50,Primary,Farmer,0,0,Very Low,0,2,0,3,3329.75,3.35,10.0,0.45299999999999996,0.0
BEN_003013,Rural,5,1,14469.0,0.676,4.0,26,0,28.4,14.3,1.54,20,6,0,0.651,4.1,73,Primary,Shopkeeper,0,0,Low,0,2,3,1,2893.8,5.68,3.3333333333333335,0.6635,0.0
BEN_003014,Rural,2,1,4647.0,0.926,2.3,6,0,35.0,7.2,0.88,152,3,2,0.92,0.3,256,Illiterate,Farmer,3,0,Medium,0,1,0,2,2323.5,17.5,50.666666666666664,0.923,3.0
BEN_003015,Rural,3,5,11563.0,0.998,0.0,6,0,13.2,3.2,0.82,120,2,18,0.901,1.3,50,Illiterate,Service,2,0,Medium,0,1,2,2,3854.3333333333335,4.3999999999999995,60.0,0.9495,2.0
BEN_003016,Rural,5,1,15109.0,0.814,3.0,11,0,48.5,10.3,1.67,173,1,8,0.729,0.2,50,Primary,Laborer,3,0,Medium,0,2,1,2,3021.8,9.7,173.0,0.7715,3.0
BEN_003017,Urban,6,2,17042.0,0.807,7.0,9,0,168.7,25.4,1.65,186,3,6,0.787,0.1,711,Secondary,Service,9,0,High,1,3,2,0,2840.3333333333335,28.116666666666664,62.0,0.797,9.0
BEN_003018,Rural,5,4,7791.0,0.793,5.0,29,0,36.2,26.6,1.32,207,1,8,0.693,1.8,92,Primary,Shopkeeper,3,0,Medium,0,2,3,2,1558.2,7.24,207.0,0.743,3.0
BEN_003019,Rural,3,3,5669.0,0.403,34.2,24,0,5.0,1.5,1.34,104,3,6,0.326,2.7,205,Secondary,Laborer,0,1,Medium,0,3,1,2,1889.6666666666667,1.6666666666666667,34.666666666666664,0.36450000000000005,0.0
BEN_003020,Urban,5,3,30974.0,0.929,3.7,10,0,158.5,57.6,2.85,499,3,6,0.835,0.5,656,Primary,Laborer,8,0,High,1,2,1,0,6194.8,31.7,166.33333333333334,0.882,8.0
BEN_003021,Rural,4,1,8534.0,0.731,8.1,3,0,56.8,31.4,1.7,235,1,2,0.626,2.7,280,Primary,Shopkeeper,3,0,High,0,2,3,0,2133.5,14.2,235.0,0.6785,3.0
BEN_003022,Rural,4,2,10592.0,0.561,3.0,14,0,14.8,7.2,1.6,20,5,0,0.438,1.9,50,Primary,Farmer,1,0,Very Low,0,2,0,3,2648.0,3.7,4.0,0.49950000000000006,1.0
BEN_003023,Rural,6,3,4441.0,0.359,8.4,0,0,12.0,3.3,1.4,20,3,21,0.357,20.1,50,Primary,Laborer,1,1,Low,0,2,1,1,740.1666666666666,2.0,6.666666666666667,0.358,1.0
BEN_003024,Rural,5,3,18600.0,0.837,12.0,26,1,19.2,7.6,1.06,55,2,8,0.665,2.6,50,Secondary,Laborer,3,1,Low,0,3,1,1,3720.0,3.84,27.5,0.751,1.5
BEN_003025,Rural,3,1,16750.0,0.718,2.8,8,0,5.0,1.4,0.8,35,1,4,0.639,10.2,50,Primary,Farmer,0,0,Low,0,2,0,1,5583.333333333333,1.6666666666666667,35.0,0.6785,0.0
BEN_003026,Rural,6,2,44265.0,0.73,3.3,2,0,28.4,8.1,1.84,20,5,5,0.753,1.1,50,Primary,Service,2,0,Medium,0,2,2,2,7377.5,4.733333333333333,4.0,0.7415,2.0
BEN_003027,Urban,3,2,31194.0,0.919,0.6,2,0,16.0,3.1,1.51,20,3,11,0.819,2.3,403,Secondary,Service,3,0,Low,1,3,2,1,10398.0,5.333333333333333,6.666666666666667,0.869,3.0
BEN_003028,Rural,4,2,8875.0,0.856,0.7,15,0,21.5,6.7,0.8,130,4,1,0.837,3.8,50,Secondary,Farmer,2,0,Low,0,3,0,1,2218.75,5.375,32.5,0.8465,2.0
BEN_003029,Rural,5,3,3980.0,0.891,3.0,25,0,25.4,10.9,1.4,131,3,5,0.869,0.7,65,Illiterate,Farmer,3,0,Medium,0,1,0,2,796.0,5.08,43.666666666666664,0.88,3.0
BEN_003030,Rural,3,2,3971.0,0.929,1.6,1,0,5.0,1.8,1.83,20,1,6,0.947,0.1,233,Secondary,Service,0,0,Very Low,0,3,2,3,1323.6666666666667,1.6666666666666667,20.0,0.938,0.0
BEN_003031,Rural,8,1,5293.0,0.948,0.3,10,0,144.6,75.0,0.95,436,4,0,0.854,1.5,505,Secondary,Laborer,8,0,High,0,3,1,0,661.625,18.075,109.0,0.901,8.0
BEN_003032,Rural,3,1,4578.0,0.467,15.8,3,0,13.6,5.8,0.96,97,1,1,0.612,5.0,138,Illiterate,Laborer,0,1,Low,0,1,1,1,1526.0,4.533333333333333,97.0,0.5395,0.0
BEN_003033,Urban,5,4,23521.0,0.747,5.1,15,0,90.7,24.4,1.78,355,4,20,0.636,4.9,662,Illiterate,Laborer,3,0,Medium,1,1,1,2,4704.2,18.14,88.75,0.6915,3.0
BEN_003034,Rural,6,1,6298.0,0.74,14.5,9,0,35.5,27.7,1.2,129,1,4,0.704,4.0,174,Illiterate,Farmer,3,0,Low,0,1,0,1,1049.6666666666667,5.916666666666667,129.0,0.722,3.0
BEN_003035,Rural,5,2,19211.0,0.702,6.2,11,0,38.2,13.8,1.51,61,3,1,0.668,4.3,394,Primary,Farmer,2,0,Low,0,2,0,1,3842.2,7.640000000000001,20.333333333333332,0.685,2.0
BEN_003036,Rural,3,1,13606.0,0.525,21.3,3,0,17.5,6.4,1.79,89,1,14,0.581,5.8,155,Illiterate,Farmer,0,1,Low,0,1,0,1,4535.333333333333,5.833333333333333,89.0,0.5529999999999999,0.0
BEN_003037,Rural,2,1,14555.0,0.973,1.3,2,0,5.2,4.1,0.98,20,2,15,0.88,0.2,50,Secondary,Laborer,1,0,Very Low,0,3,1,3,7277.5,2.6,10.0,0.9265,1.0
BEN_003038,Urban,5,1,32708.0,0.329,15.2,11,1,35.1,8.6,1.45,254,6,0,0.235,36.7,50,Graduate,Service,2,1,Low,1,0,2,1,6541.6,7.0200000000000005,42.333333333333336,0.28200000000000003,1.0
BEN_003039,Rural,4,1,10103.0,0.671,36.3,18,1,14.8,9.1,1.13,127,1,11,0.733,1.8,50,Primary,Shopkeeper,1,1,Low,0,2,3,1,2525.75,3.7,127.0,0.702,0.5
BEN_003040,Rural,6,4,3690.0,0.569,4.8,24,1,32.7,23.3,1.64,150,2,10,0.405,0.3,473,Primary,Farmer,3,1,Medium,0,2,0,2,615.0,5.45,75.0,0.487,1.5
BEN_003041,Rural,2,5,14125.0,0.837,2.6,15,0,5.0,1.0,1.28,34,3,0,0.682,1.6,374,Illiterate,Laborer,0,0,Very Low,0,1,1,3,7062.5,2.5,11.333333333333334,0.7595000000000001,0.0
BEN_003042,Urban,3,4,39187.0,0.881,0.0,6,0,77.4,10.1,2.45,322,5,4,0.811,0.7,616,Primary,Laborer,8,0,High,1,2,1,0,13062.333333333334,25.8,64.4,0.8460000000000001,8.0
BEN_003043,Rural,6,3,4461.0,0.687,31.5,2,0,25.9,6.2,1.23,28,2,5,0.57,8.4,50,Primary,Shopkeeper,1,0,Low,0,2,3,1,743.5,4.316666666666666,14.0,0.6285000000000001,1.0
BEN_003044,Rural,5,2,7627.0,0.819,8.6,7,0,5.5,1.7,1.1,52,4,19,0.818,3.5,50,Secondary,Farmer,0,0,Low,0,3,0,1,1525.4,1.1,13.0,0.8185,0.0
BEN_003045,Urban,5,5,22145.0,0.67,1.7,44,1,78.4,15.0,1.83,314,1,2,0.568,1.9,298,Illiterate,Laborer,9,1,High,1,1,1,0,4429.0,15.680000000000001,314.0,0.619,4.5
BEN_003046,Urban,6,4,69286.0,0.871,1.5,61,0,87.3,12.9,1.35,160,6,4,0.761,0.5,347,Graduate,Service,5,0,Medium,1,0,2,2,11547.666666666666,14.549999999999999,26.666666666666668,0.8160000000000001,5.0
BEN_003047,Rural,4,4,7127.0,0.687,3.4,10,1,80.0,20.4,1.78,494,2,21,0.671,5.4,104,Secondary,Laborer,8,1,High,0,3,1,0,1781.75,20.0,247.0,0.679,4.0
BEN_003048,Rural,3,2,10035.0,0.543,3.8,8,1,26.2,15.1,1.34,107,2,1,0.511,0.5,50,Primary,Laborer,3,1,Medium,0,2,1,2,3345.0,8.733333333333333,53.5,0.527,1.5
BEN_003049,Rural,7,1,5714.0,0.641,8.3,5,0,65.8,34.2,1.45,269,3,2,0.669,1.0,124,Primary,Laborer,4,0,High,0,2,1,0,816.2857142857143,9.4,89.66666666666667,0.655,4.0
BEN_003050,Rural,4,3,7197.0,0.897,5.7,7,0,5.0,2.3,0.92,97,1,1,0.785,3.1,50,Secondary,Farmer,2,0,Medium,0,3,0,2,1799.25,1.25,97.0,0.841,2.0
BEN_003051,Rural,3,2,5400.0,0.901,4.0,1,0,20.3,9.9,1.06,75,2,0,0.792,2.7,50,Graduate,Service,0,0,Low,0,0,2,1,1800.0,6.766666666666667,37.5,0.8465,0.0
BEN_003052,Rural,5,1,7909.0,0.541,10.2,30,0,24.6,8.7,1.09,20,3,7,0.569,0.7,349,Illiterate,Service,1,1,Medium,0,1,2,2,1581.8,4.92,6.666666666666667,0.5549999999999999,1.0
BEN_003053,Rural,4,2,13533.0,0.562,5.1,27,0,20.7,10.7,1.2,163,1,10,0.429,2.4,50,Secondary,Shopkeeper,2,0,Medium,0,3,3,2,3383.25,5.175,163.0,0.49550000000000005,2.0
BEN_003054,Rural,5,2,12045.0,0.557,13.9,17,0,63.2,26.5,1.21,314,2,25,0.744,0.2,50,Primary,Laborer,6,0,High,0,2,1,0,2409.0,12.64,157.0,0.6505000000000001,6.0
BEN_003055,Rural,3,1,21812.0,0.496,4.3,9,0,22.7,9.8,0.99,75,2,9,0.437,1.6,221,Graduate,Farmer,0,0,Low,0,0,0,1,7270.666666666667,7.566666666666666,37.5,0.4665,0.0
BEN_003056,Urban,2,4,13880.0,0.518,36.0,7,0,98.6,32.3,1.72,652,2,3,0.547,0.6,381,Graduate,Laborer,10,0,High,1,0,1,0,6940.0,49.3,326.0,0.5325,10.0
BEN_003057,Rural,8,3,9129.0,0.401,3.1,23,0,7.9,1.7,0.8,27,2,5,0.47,1.6,242,Illiterate,Laborer,0,1,Very Low,0,1,1,3,1141.125,0.9875,13.5,0.4355,0.0
BEN_003058,Rural,4,2,7050.0,0.941,0.3,1,0,16.0,4.6,1.06,20,1,4,1.0,0.0,274,Primary,Shopkeeper,4,0,Medium,0,2,3,2,1762.5,4.0,20.0,0.9704999999999999,4.0
BEN_003059,Rural,8,1,10430.0,0.468,24.4,22,0,24.3,6.7,1.4,125,1,2,0.418,0.6,50,Secondary,Farmer,1,1,Very Low,0,3,0,3,1303.75,3.0375,125.0,0.443,1.0
BEN_003060,Urban,2,2,63051.0,0.906,0.8,1,0,35.9,5.7,2.1,227,3,3,0.625,1.3,50,Secondary,Shopkeeper,5,0,Medium,1,3,3,2,31525.5,17.95,75.66666666666667,0.7655000000000001,5.0
BEN_003061,Rural,4,2,5731.0,0.683,8.3,1,1,29.7,10.6,1.17,123,2,12,0.619,2.7,50,Secondary,Farmer,2,1,Medium,0,3,0,2,1432.75,7.425,61.5,0.651,1.0
BEN_003062,Rural,4,3,11739.0,0.91,1.1,7,0,24.2,11.0,1.38,138,1,3,0.793,0.9,50,Secondary,Farmer,2,0,Medium,0,3,0,2,2934.75,6.05,138.0,0.8515,2.0
BEN_003063,Rural,7,1,9076.0,0.691,3.2,13,0,15.4,7.2,1.45,106,4,8,0.58,5.2,50,Primary,Service,2,0,Low,0,2,2,1,1296.5714285714287,2.2,26.5,0.6355,2.0
BEN_003064,Rural,4,2,22184.0,0.965,2.0,17,0,5.0,3.2,1.65,60,1,1,0.817,2.0,50,Illiterate,Farmer,2,0,Very Low,0,1,0,3,5546.0,1.25,60.0,0.891,2.0
BEN_003065,Rural,4,2,4166.0,0.527,10.3,10,1,10.9,4.4,1.0,20,4,4,0.477,2.5,50,Graduate,Laborer,0,1,Very Low,0,0,1,3,1041.5,2.725,5.0,0.502,0.0
BEN_003066,Rural,3,2,6966.0,0.948,0.6,4,0,5.0,1.1,1.44,70,1,2,0.821,0.9,79,Illiterate,Farmer,3,0,Low,0,1,0,1,2322.0,1.6666666666666667,70.0,0.8845,3.0
BEN_003067,Rural,8,1,21630.0,0.992,0.0,5,0,10.0,3.6,1.59,34,2,0,1.0,0.0,50,Graduate,Laborer,2,0,Very Low,0,0,1,3,2703.75,1.25,17.0,0.996,2.0
BEN_003068,Urban,3,3,114206.0,0.829,5.4,8,1,195.4,65.3,1.8,1000,5,12,0.677,0.9,1564,Illiterate,Laborer,10,1,High,1,1,1,0,38068.666666666664,65.13333333333334,200.0,0.753,5.0
BEN_003069,Rural,3,2,5692.0,0.647,20.5,27,0,14.2,9.9,1.25,41,4,9,0.48,3.8,50,Secondary,Service,0,0,Low,0,3,2,1,1897.3333333333333,4.733333333333333,10.25,0.5635,0.0
BEN_003070,Rural,6,4,9520.0,0.699,6.7,12,0,11.3,7.4,1.74,20,2,17,0.761,3.1,50,Secondary,Shopkeeper,0,0,Very Low,0,3,3,3,1586.6666666666667,1.8833333333333335,10.0,0.73,0.0
BEN_003071,Urban,3,4,28202.0,0.763,10.5,4,1,167.7,23.7,1.73,1000,1,17,0.793,2.3,761,Graduate,Service,10,1,High,1,0,2,0,9400.666666666666,55.9,1000.0,0.778,5.0
BEN_003072,Rural,5,2,14441.0,0.762,4.8,8,0,34.1,18.4,1.45,39,1,2,0.532,0.0,50,Secondary,Farmer,2,0,Medium,0,3,0,2,2888.2,6.82,39.0,0.647,2.0
BEN_003073,Rural,3,2,5885.0,0.602,21.0,3,0,5.0,2.8,1.51,118,4,8,0.376,1.4,50,Primary,Farmer,1,0,Medium,0,2,0,2,1961.6666666666667,1.6666666666666667,29.5,0.489,1.0
BEN_003074,Rural,2,1,10103.0,0.876,0.0,13,0,8.8,5.5,0.94,207,1,1,0.587,1.0,50,Illiterate,Farmer,1,0,Low,0,1,0,1,5051.5,4.4,207.0,0.7315,1.0
BEN_003075,Rural,7,1,10904.0,0.19,6.6,16,0,20.0,14.7,1.81,64,2,11,0.197,6.8,50,Graduate,Service,2,1,Low,0,0,2,1,1557.7142857142858,2.857142857142857,32.0,0.1935,2.0
BEN_003076,Urban,2,5,19373.0,0.73,1.3,28,0,25.1,6.2,2.31,215,3,11,0.725,9.8,50,Primary,Laborer,2,0,Medium,1,2,1,2,9686.5,12.55,71.66666666666667,0.7275,2.0
BEN_003077,Urban,2,5,23954.0,0.971,4.0,7,0,83.7,11.2,2.49,961,3,4,0.802,0.5,50,Primary,Laborer,10,0,High,1,2,1,0,11977.0,41.85,320.3333333333333,0.8865000000000001,10.0
BEN_003078,Rural,6,3,8186.0,0.437,12.8,12,1,14.1,6.7,1.49,131,2,0,0.36,2.9,50,Illiterate,Laborer,0,1,Low,0,1,1,1,1364.3333333333333,2.35,65.5,0.39849999999999997,0.0
BEN_003079,Rural,5,4,2208.0,0.677,14.1,51,1,5.0,3.5,1.63,109,2,15,0.604,4.6,50,Primary,Farmer,1,1,Very Low,0,2,0,3,441.6,1.0,54.5,0.6405000000000001,0.5
BEN_003080,Urban,6,1,21909.0,0.933,0.2,3,0,136.3,29.1,2.03,391,4,0,0.915,0.8,727,Secondary,Service,7,0,High,1,3,2,0,3651.5,22.71666666666667,97.75,0.924,7.0
BEN_003081,Urban,4,1,23423.0,0.954,0.9,0,0,69.6,9.1,2.15,320,4,3,0.876,0.6,575,Primary,Service,4,0,Medium,1,2,2,2,5855.75,17.4,80.0,0.915,4.0
BEN_003082,Urban,5,3,21736.0,0.794,32.9,78,0,154.1,53.8,1.72,403,3,3,0.608,0.9,572,Secondary,Service,7,0,High,1,3,2,0,4347.2,30.82,134.33333333333334,0.7010000000000001,7.0
BEN_003083,Rural,4,1,2812.0,0.639,0.3,13,0,14.6,10.7,0.8,146,2,7,0.514,2.3,239,Primary,Farmer,1,0,Medium,0,2,0,2,703.0,3.65,73.0,0.5765,1.0
BEN_003084,Rural,4,3,14090.0,0.329,22.3,1,0,5.7,2.9,1.58,44,6,7,0.212,4.9,50,Illiterate,Farmer,0,0,Very Low,0,1,0,3,3522.5,1.425,7.333333333333333,0.2705,0.0
BEN_003085,Urban,6,5,68685.0,0.973,0.7,0,0,50.3,15.6,2.86,20,5,19,0.79,0.8,271,Graduate,Shopkeeper,0,0,Very Low,1,0,3,3,11447.5,8.383333333333333,4.0,0.8815,0.0
BEN_003086,Rural,5,3,8807.0,0.807,3.8,18,0,20.6,15.9,1.19,20,1,6,0.697,1.4,72,Illiterate,Farmer,1,0,Low,0,1,0,1,1761.4,4.12,20.0,0.752,1.0
BEN_003087,Rural,5,2,9501.0,0.711,8.0,1,0,5.0,2.6,1.37,20,3,13,0.622,5.5,50,Illiterate,Shopkeeper,0,0,Very Low,0,1,3,3,1900.2,1.0,6.666666666666667,0.6665,0.0
BEN_003088,Rural,6,1,6000.0,0.416,10.3,2,0,68.9,47.9,0.89,172,4,12,0.283,0.6,336,Primary,Farmer,5,0,High,0,2,0,0,1000.0,11.483333333333334,43.0,0.3495,5.0
BEN_003089,Rural,4,2,6157.0,0.882,2.6,54,0,17.7,6.9,1.92,145,3,6,0.847,0.2,50,Primary,Shopkeeper,2,0,Medium,0,2,3,2,1539.25,4.425,48.333333333333336,0.8645,2.0
BEN_003090,Rural,8,2,20484.0,0.896,0.7,10,0,21.4,9.2,1.16,54,1,4,0.901,0.9,50,Primary,Service,3,0,Low,0,2,2,1,2560.5,2.675,54.0,0.8985000000000001,3.0
BEN_003091,Rural,3,3,7842.0,0.889,0.1,3,1,15.1,5.9,0.92,68,3,2,0.678,0.9,128,Primary,Farmer,0,0,Very Low,0,2,0,3,2614.0,5.033333333333333,22.666666666666668,0.7835000000000001,0.0
BEN_003092,Urban,3,3,23319.0,0.484,8.6,4,0,55.3,17.6,1.88,235,3,3,0.455,0.9,344,Illiterate,Service,1,1,Medium,1,1,2,2,7773.0,18.433333333333334,78.33333333333333,0.46950000000000003,1.0
BEN_003093,Rural,3,5,7811.0,0.702,2.7,19,0,11.9,4.2,0.83,20,5,7,0.614,0.9,50,Secondary,Farmer,0,0,Very Low,0,3,0,3,2603.6666666666665,3.966666666666667,4.0,0.6579999999999999,0.0
BEN_003094,Urban,4,3,61862.0,0.983,0.3,7,0,120.2,30.3,1.39,422,3,2,0.977,0.0,662,Graduate,Service,5,0,High,1,0,2,0,15465.5,30.05,140.66666666666666,0.98,5.0
BEN_003095,Rural,7,3,34809.0,0.509,20.7,16,1,33.1,19.9,0.8,61,2,2,0.501,5.2,50,Secondary,Laborer,3,1,Medium,0,3,1,2,4972.714285714285,4.728571428571429,30.5,0.505,1.5
BEN_003096,Rural,5,1,22324.0,0.721,5.6,14,1,64.5,39.0,1.21,160,1,21,0.735,0.3,50,Secondary,Laborer,2,1,High,0,3,1,0,4464.8,12.9,160.0,0.728,1.0
BEN_003097,Urban,2,3,68445.0,0.826,6.9,47,0,26.6,5.6,1.75,250,4,13,0.651,14.1,50,Secondary,Service,4,0,Medium,1,3,2,2,34222.5,13.3,62.5,0.7384999999999999,4.0
BEN_003098,Rural,4,2,9365.0,0.712,15.5,2,0,27.9,21.8,1.01,113,1,18,0.772,4.3,190,Primary,Farmer,1,0,Medium,0,2,0,2,2341.25,6.975,113.0,0.742,1.0
BEN_003099,Rural,6,2,15930.0,0.973,0.0,8,0,21.5,6.5,1.6,173,1,3,1.0,0.0,283,Primary,Farmer,1,0,Low,0,2,0,1,2655.0,3.5833333333333335,173.0,0.9864999999999999,1.0
BEN_003100,Rural,5,1,3417.0,0.808,1.9,1,0,24.2,17.6,1.71,85,5,0,0.756,6.6,50,Primary,Farmer,2,0,Low,0,2,0,1,683.4,4.84,17.0,0.782,2.0
BEN_003101,Rural,2,2,9466.0,0.331,4.8,38,0,5.0,2.7,1.54,20,2,2,0.271,1.0,50,Secondary,Laborer,2,0,Low,0,3,1,1,4733.0,2.5,10.0,0.30100000000000005,2.0
BEN_003102,Urban,4,2,64097.0,0.864,2.0,12,0,211.3,49.7,2.19,955,4,1,0.679,6.5,243,Primary,Service,10,0,High,1,2,2,0,16024.25,52.825,238.75,0.7715000000000001,10.0
BEN_003103,Urban,2,3,37271.0,0.888,2.3,1,0,25.0,6.8,1.43,179,2,5,0.786,1.7,50,Secondary,Service,1,0,Medium,1,3,2,2,18635.5,12.5,89.5,0.837,1.0
BEN_003104,Rural,5,1,16002.0,0.763,11.9,1,0,12.0,2.7,1.41,190,1,19,0.749,0.4,50,Primary,Laborer,2,0,Low,0,2,1,1,3200.4,2.4,190.0,0.756,2.0
BEN_003105,Rural,4,3,19794.0,0.49,26.0,10,0,7.5,2.2,1.18,88,4,1,0.358,8.0,429,Primary,Farmer,0,0,Very Low,0,2,0,3,4948.5,1.875,22.0,0.424,0.0
BEN_003106,Rural,3,2,9481.0,0.733,19.5,35,1,5.0,1.3,1.21,35,3,7,0.67,1.0,50,Secondary,Farmer,0,1,Very Low,0,3,0,3,3160.3333333333335,1.6666666666666667,11.666666666666666,0.7015,0.0
BEN_003107,Urban,2,3,50754.0,0.63,11.2,2,0,25.3,5.3,1.24,359,2,10,0.665,8.1,124,Secondary,Service,3,0,High,1,3,2,0,25377.0,12.65,179.5,0.6475,3.0
BEN_003108,Rural,4,3,14272.0,0.875,0.9,2,1,6.4,1.8,1.04,118,1,3,0.889,0.3,50,Secondary,Laborer,2,1,Low,0,3,1,1,3568.0,1.6,118.0,0.882,1.0
BEN_003109,Rural,5,2,21240.0,0.777,2.4,33,0,40.5,22.8,1.2,328,3,9,0.821,0.5,50,Primary,Farmer,3,0,High,0,2,0,0,4248.0,8.1,109.33333333333333,0.7989999999999999,3.0
BEN_003110,Rural,2,2,4206.0,0.685,13.1,4,0,12.2,3.6,0.88,215,3,11,0.71,6.1,50,Secondary,Service,2,0,Medium,0,3,2,2,2103.0,6.1,71.66666666666667,0.6975,2.0
BEN_003111,Rural,7,4,8982.0,0.652,2.2,8,0,5.0,1.2,1.34,20,1,13,0.802,3.4,433,Primary,Shopkeeper,1,0,Very Low,0,2,3,3,1283.142857142857,0.7142857142857143,20.0,0.7270000000000001,1.0
BEN_003112,Rural,5,1,2504.0,0.707,0.4,11,0,11.1,8.3,1.13,71,1,18,0.636,6.2,50,Illiterate,Laborer,0,0,Low,0,1,1,1,500.8,2.2199999999999998,71.0,0.6715,0.0
BEN_003113,Urban,2,2,25709.0,0.805,1.1,3,0,47.1,7.6,1.53,310,5,30,0.66,0.8,50,Graduate,Service,2,0,Medium,1,0,2,2,12854.5,23.55,62.0,0.7325,2.0
BEN_003114,Rural,4,3,6497.0,0.768,2.6,1,0,26.7,9.4,1.76,92,3,0,0.743,0.3,249,Secondary,Farmer,2,0,Medium,0,3,0,2,1624.25,6.675,30.666666666666668,0.7555000000000001,2.0
BEN_003115,Rural,5,3,12695.0,0.606,2.4,30,1,57.7,36.9,1.15,278,1,11,0.46,2.5,206,Secondary,Laborer,3,1,High,0,3,1,0,2539.0,11.540000000000001,278.0,0.533,1.5
BEN_003116,Urban,4,4,129975.15999999997,0.677,5.1,11,0,5.0,1.9,2.22,139,4,4,0.586,8.5,50,Secondary,Service,2,0,Very Low,1,3,2,3,33491.25,1.25,34.75,0.6315,2.0
BEN_003117,Urban,5,1,22081.0,0.963,0.3,5,0,137.6,44.6,1.44,441,6,6,0.856,1.6,388,Secondary,Laborer,9,0,High,1,3,1,0,4416.2,27.52,73.5,0.9095,9.0
BEN_003118,Rural,6,3,7235.0,0.612,10.5,2,0,82.1,49.5,1.08,370,4,0,0.446,0.3,347,Primary,Service,4,0,High,0,2,2,0,1205.8333333333333,13.683333333333332,92.5,0.529,4.0
BEN_003119,Rural,5,2,6228.0,0.884,2.0,16,0,16.8,6.0,1.05,20,1,4,0.841,3.9,50,Illiterate,Shopkeeper,1,0,Low,0,1,3,1,1245.6,3.3600000000000003,20.0,0.8625,1.0
BEN_003120,Rural,4,3,17657.0,0.512,12.3,20,0,43.5,30.4,1.58,45,4,7,0.561,0.4,278,Graduate,Laborer,2,0,Medium,0,0,1,2,4414.25,10.875,11.25,0.5365,2.0
BEN_003121,Rural,3,4,5772.0,0.631,6.6,20,0,5.0,2.4,1.07,61,3,21,0.611,0.6,264,Primary,Farmer,1,0,Low,0,2,0,1,1924.0,1.6666666666666667,20.333333333333332,0.621,1.0
BEN_003122,Rural,7,1,20226.0,0.534,7.0,3,1,28.4,20.1,0.85,89,8,3,0.606,2.2,185,Primary,Service,2,1,Low,0,2,2,1,2889.4285714285716,4.057142857142857,11.125,0.5700000000000001,1.0
BEN_003123,Rural,4,4,25368.0,0.842,1.2,9,0,11.6,5.3,0.86,49,1,6,0.836,1.2,50,Secondary,Laborer,1,0,Low,0,3,1,1,6342.0,2.9,49.0,0.839,1.0
BEN_003124,Rural,2,3,7236.0,0.699,5.7,69,0,5.0,2.4,1.12,128,4,6,0.581,1.6,150,Secondary,Farmer,0,0,Low,0,3,0,1,3618.0,2.5,32.0,0.6399999999999999,0.0
BEN_003125,Urban,2,5,88027.0,0.929,0.3,2,0,43.6,14.3,2.53,596,4,16,0.774,1.7,123,Primary,Shopkeeper,7,0,High,1,2,3,0,44013.5,21.8,149.0,0.8515,7.0
BEN_003126,Rural,5,2,17140.0,0.879,3.8,6,0,33.7,24.1,0.8,176,2,15,0.725,3.7,50,Secondary,Shopkeeper,2,0,High,0,3,3,0,3428.0,6.74,88.0,0.802,2.0
BEN_003127,Rural,3,1,38593.0,0.491,61.9,9,0,5.0,1.9,1.24,120,1,2,0.545,9.5,50,Illiterate,Laborer,0,1,Very Low,0,1,1,3,12864.333333333334,1.6666666666666667,120.0,0.518,0.0
BEN_003128,Rural,8,2,29158.0,0.534,3.2,13,0,35.5,25.9,1.11,49,2,6,0.43,4.3,371,Secondary,Laborer,3,0,Medium,0,3,1,2,3644.75,4.4375,24.5,0.482,3.0
BEN_003129,Urban,3,4,22032.0,0.974,0.4,3,0,12.4,4.2,3.06,20,7,5,0.761,0.4,402,Graduate,Service,0,0,Very Low,1,0,2,3,7344.0,4.133333333333334,2.857142857142857,0.8674999999999999,0.0
